@relation 'camel-1.6_deleteColumns-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-9,11'

@attribute dit numeric
@attribute noc numeric
@attribute lcom numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {1,0}

@data
4,0,13,0.555556,1,1,0.962366,0.375,1,1,7,2,0.8,0
2,0,0,0.5,1,1,0.571429,0.4,0,0,18,2,1,1
2,0,123,0.686275,1,2,0.190476,0.161111,0,0,6.722222,1,0.9444,0
1,1,437,0.855556,1,2,0,0.133995,0,0,7,2,1,1
3,0,0,0.458333,1,2,0.724138,0.222222,1,1,54.777778,1,0.8889,0
2,0,124,0.75,1,1,0.730769,0.235294,1,3,4.764706,1,0.8235,0
1,0,1,2,0,0,0.857143,0.75,0,0,2.5,1,0.5,0
2,0,0,0.25,1,0,0.625,0.5,1,2,23.4,4,1.4,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,71,0.842857,1,0,0.729167,0.293333,2,6,9.6,4,1.1333,0
1,0,6,2,0,0,0,0.583333,0,0,0,1,1,1
1,0,0,0.333333,1,0,0,0.5,0,0,7.25,2,1,0
1,32,63,0.846939,1,0,0,0.377778,0,0,14.466667,5,1.4667,1
1,0,10,2,0,0,0,0.28,0,0,7.2,1,0.8,0
1,0,9,0.4,1,0,0.428571,0.333333,0,0,30.333333,5,1.3333,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0.666667,0,0,5.666667,1,0.6667,0
3,0,50,0.318182,1,1,0.633333,0.333333,1,1,11.833333,4,1.1667,0
5,0,4,0.333333,1,0,0.930233,0.4,1,1,8,1,0.75,0
6,0,7,0.8,1,0,0.791667,0.416667,0,0,11.666667,3,1.1667,0
2,0,7,0.7,1,0,0.636364,0.36,1,1,8.5,2,0.8333,1
1,0,10,2,0,0,0,0.333333,0,0,15.2,1,0.8,0
5,2,3,1.5,1,0,1,0.777778,0,0,4.333333,0,0,0
1,0,630,2,0,0,0,0.138889,0,0,8.5,12,1.2778,1
2,0,25,0.615385,1,0,0.666667,0.27381,0,0,6.642857,3,1.0714,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,1,2,0,0,0,0.5,0,0,10.5,1,0.5,0
1,0,0,0.5,1,1,0,0.666667,0,0,9,2,1,0
1,0,44,0.636364,1,1,0,0.240741,0,0,18.75,1,0.8333,0
0,0,39,0.807692,0.833333,2,0,0.230769,0,0,9.785714,8,1.3571,0
0,0,1,0.5,1,0,0,0.75,0,0,12.333333,1,0.3333,0
2,0,3,2,0,0,0.75,0.666667,1,3,34.333333,11,4,1
4,0,21,2,0,0,0.978723,0.392857,3,4,5.428571,1,0.5714,0
1,0,6,2,0,0,0,0.5625,0,0,8.25,2,1,0
0,0,1,2,0,0,0,0.666667,0,0,6,1,0.5,0
1,0,4,0.666667,1,0,0,0.666667,0,0,27,5,1.5,0
2,1,28,0.611111,1,1,0.705882,0.241758,0,0,8,1,0.7692,0
5,0,0,0.5,1,2,0.894737,0.5,0,0,5.333333,1,0.6667,0
2,0,1,2,0,0,0.666667,0.6,1,1,23,4,2,1
1,0,6,2,0,0,0,0.75,0,0,3.5,1,0.75,0
2,0,73,0.755102,1,4,0.518519,0.214286,1,1,14.733333,6,1.2667,0
1,0,4,0.333333,1,0,0,0.5,0,0,15.75,1,0.5,1
3,0,99,0.814815,0.888889,5,0.552632,0.212963,1,1,24.894737,9,1.5263,0
3,0,250,0.881988,1,2,0.290323,0.223602,0,0,8.625,3,1.1667,0
2,2,116,0.888889,0.777778,3,0.411765,0.178571,1,1,7.142857,4,1.1905,1
4,0,1,2,0,0,0.972973,0.666667,1,1,5,1,0.5,0
4,0,0,0,1,0,1,1,0,0,5,0,0,0
3,0,1,2,0,0,0.923077,0.75,1,1,3.5,1,0.5,1
1,0,1,2,0,0,0,0.7,0,0,0,1,1,0
5,0,0,1,1,0,0.944444,0.666667,0,0,9,1,0.5,0
1,0,2,0.5,1,2,0,0.777778,0,0,31.25,3,1.5,1
1,0,64,0.75,1,1,0,0.333333,0,0,23.538462,5,1.3077,0
3,0,0,0.666667,1,1,0.821429,0.291667,1,1,13.714286,1,0.7143,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
1,0,1,2,0,0,0.857143,0.75,0,0,2.5,1,0.5,0
2,2,2017,0.882576,1,2,0.272727,0.096801,0,0,17.880597,6,1.194,1
1,0,47,0.75641,1,1,0,0.358974,0,0,35.642857,17,3.2143,1
3,0,11,0.35,1,2,0.813953,0.257576,1,2,10.818182,1,0.7273,0
4,0,10,2,0,0,0.983957,0.466667,2,3,7.2,1,0.6,0
3,0,3,2,0,0,0.981818,0.666667,0,0,9,1,0.3333,0
5,0,0,0.5,1,1,0.849315,0.25,3,6,56,1,0.8462,0
2,0,24,0.6875,1,1,0.2,0.407407,0,0,7.444444,1,0.8889,0
1,0,0,2,0,0,0,1,0,0,0,1,1,1
2,0,4,0.333333,1,0,0.916667,0.75,1,2,4.75,1,0.5,0
1,0,143,0.923611,1,3,0,0.169591,0,0,5.684211,3,1.0526,1
3,0,347,0.868339,1,0,0.866995,0.166667,1,5,10.266667,2,0.9333,0
1,0,1,2,0,0,0,0.833333,0,0,0,1,1,0
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
3,0,0,0.333333,1,0,0.75,0.5,1,1,4,1,0.75,0
1,0,0,0.333333,1,0,0,0.75,0,0,21.25,4,1.5,0
3,0,0,2,0,0,1,1,0,0,3,0,0,0
1,14,809,0.909756,1,7,0,0.118467,0,0,10.619048,4,1.5714,1
1,0,10,2,0,0,0,0.8,0,0,1.6,1,0.8,0
1,0,9,0.791667,1,3,0,0.357143,0,0,9.857143,1,0.8571,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,0,0.5,1,2,0.894737,0.555556,0,0,9,1,0.6667,0
1,0,6,2,0,0,0,0.3,0,0,32.25,7,3.25,1
3,0,0,2,0,0,1,1,0,0,4,0,0,1
0,2,6,2,0,0,0,0.4,0,0,22.25,4,1.5,0
4,2,334,0.934066,1,1,0.564516,0.187739,0,0,7.586207,9,1.4138,0
3,0,1,2,0,0,0.923077,0.75,1,1,3.5,1,0.5,1
4,0,0,2,0,0,1,1,0,0,4,0,0,0
1,0,626,0.571429,1,1,0,0.116667,0,0,6.944444,1,0.9722,0
5,0,3,2,0,0,1,0.777778,0,0,4.333333,0,0,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,191,0.850649,1,1,0.814815,0.20202,1,5,12.26087,2,0.913,1
1,0,26,0.714286,1,0,0,0.452381,0,0,23.125,8,2.25,1
2,0,23,0.777778,1,0,0.55,0.242857,1,5,17.1,3,1.5,0
2,0,6,0.75,1,0,0.857143,0.333333,0,0,5.6,1,0.8,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
3,4,6,2,0,0,1,0.666667,0,0,4,0,0,0
0,0,1,2,0,0,0,1,0,0,8,1,0.5,0
4,0,3,2,0,0,0.973684,0.444444,1,1,7,1,0.6667,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
2,0,0,0.333333,1,0,0.666667,0.583333,0,0,4.25,1,0.5,0
0,2,10,2,0,0,0,0.5,0,0,28,4,1.8,0
1,0,0,0,1,0,0,0.6,0,0,9.5,1,0.5,1
1,0,148,0.802632,1,3,0,0.210526,0,0,35.2,10,1.95,0
1,0,1263,0.924,0.6,0,0,0.104444,0,0,13.235294,2,1,1
1,0,4,0.333333,1,0,0,0.5,0,0,4.5,1,0.75,0
5,2,1,2,0,0,1,0.875,0,0,5.5,0,0,0
4,0,22,0.714286,1,0,0.973545,0.3,2,3,6.25,1,0.625,0
1,0,3,2,0,0,0,0.833333,0,0,3,1,0.6667,0
1,0,1,2,0,0,0,0.625,0,0,6.5,1,0.5,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,62,0.590909,1,0,0.951351,0.354167,1,3,7.166667,3,0.9167,0
1,0,136,2,0,0,0,0.344538,0,0,16,4,1.4706,1
3,0,8,0,1,0,0.75,0.533333,1,2,8.8,2,0.8,0
3,0,18,0.9375,0.333333,0,0.75,0.35,0,0,47.444444,8,1.7778,0
3,0,13,0.4,1,1,0.791667,0.444444,1,1,7.833333,1,0.8333,0
2,0,30,0.625,1,0,0.785714,0.518519,1,4,5.333333,2,0.7778,1
5,0,2,0.333333,1,0,0.894737,0.666667,0,0,10.25,1,0.5,0
2,6,7,0.6,1,2,0.736842,0.375,0,0,6.833333,2,1,1
2,1,27,0.673077,1,2,0.56,0.323077,1,5,11.928571,7,1.2143,1
4,0,23,0.444444,1,1,0.957219,0.35,1,2,10.9,3,1.2,0
1,0,347,0.668966,1,2,0,0.114286,0,0,11.5,3,1.0333,0
3,0,51,0.564103,1,0,0.93617,0.3,1,3,8,1,0.8571,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,2,6,2,0,0,0,0.45,0,0,23,3,1.5,0
1,0,23,0.972527,0.142857,0,0,0.192857,0,0,26.571429,2,1,1
1,0,8,0.25,1,0,0,0.7,0,0,6.6,1,0.8,0
2,0,0,0.571429,1,1,0.666667,0.3,1,1,7.375,2,1,0
2,0,125,0.870588,1,0,0.6,0.179012,1,1,8.166667,3,1.1111,0
2,1,9,0.666667,1,0,0.333333,0.642857,0,0,4.428571,2,1.1429,0
1,1,34,0.80303,1,1,0,0.261364,0,0,16.416667,4,1,0
1,3,1214,0.793226,1,2,0,0.107843,0,0,13.519231,7,1.0962,0
2,0,0,2,1,0,1,1,0,0,3,0,0,0
1,0,9,0.2,1,0,0,0.416667,0,0,5.666667,2,1,0
3,0,4,0.666667,1,0,0.945946,0.4,1,3,13.75,1,0.5,0
1,0,8,0.75,1,0,0,0.25,0,0,10,2,0.8,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0,1,1,0,0.326923,0,0,4.307692,1,0.9231,0
3,0,93,0.821429,1,0,0.744681,0.261905,2,3,13.8,2,0.8667,0
3,0,4,2,0,0,0.88,0.583333,0,0,25.25,7,2.25,1
5,0,0,1,1,0,0.944444,0.75,0,0,8.5,1,0.5,1
2,1,0,0.25,1,1,0.666667,0.388889,1,1,6.222222,1,0.7778,1
3,0,10,1,1,0,0.947368,0.44,0,0,5.8,1,0.6,0
2,14,13617,0.893603,0.888889,3,0.068182,0.056277,0,0,11.457831,6,1.1506,1
4,0,4,0.5,1,1,0.921053,0.4,2,4,11.4,1,0.6,1
2,0,22,0.666667,1,3,0.825,0.3,1,20,5.875,1,0.875,0
2,0,2,0.625,1,0,0.555556,0.44,1,2,10.6,1,0.8,0
2,0,0,0.638655,1,0,0.565217,0.263889,1,1,16.222222,3,0.7778,0
3,0,0,0,1,1,0.88,0.4375,0,0,9,1,0.75,1
1,0,0,0.142857,1,1,0,0.375,1,1,14.375,8,2,0
4,0,0,0.25,1,2,0.939394,0.466667,1,2,14.666667,1,0.6667,0
1,0,30,0.375,1,0,0,0.355556,0,0,7.666667,1,0.7778,1
5,0,125,0.858824,1,1,0.729167,0.287037,1,1,7.611111,2,0.7778,0
0,0,29,0.82,1,2,0,0.340909,0,0,8.090909,1,0.9091,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,43,1.014286,0.142857,0,0,0.4,0,0,13.181818,4,1.2727,0
1,0,3,2,0,0,0,0.333333,0,0,75,1,0.6667,0
1,0,12,0.625,1,0,0,0.4375,0,0,9.777778,4,1.2222,0
1,0,21,2,0,0,0,0.464286,0,0,10.142857,2,1,0
2,0,2,0.666667,1,1,0.428571,0.4,0,0,5.6,1,0.8,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
4,0,0,0.25,1,1,0.870968,0.36,1,1,59,1,0.8,0
3,0,6,1,1,1,0.971429,0.541667,0,0,9.75,1,0.25,1
3,0,0,0.625,1,1,0.916667,0.5,0,0,10.8,1,0.4,1
1,0,1,2,0,0,0,1,0,0,0,1,1,0
2,6,22,0.571429,1,0,0.857143,0.333333,0,0,10,2,0.625,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0.454545,1,2,0,0.25,0,0,31.5,9,2,1
1,0,1,2,0,0,0,1,0,0,0,1,1,0
2,0,126,0.879795,0.705882,0,0.388889,0.193237,1,1,23.166667,8,1.375,1
2,0,1,2,0,0,1,0.75,0,0,4,0,0,0
1,0,10,2,0,0,0,0.366667,0,0,0,1,1,0
5,0,2,0.333333,1,1,0.894737,0.5625,0,0,8.5,1,0.5,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
2,0,4,0.958333,0.125,8,0.857143,0.444444,1,1,22,1,0.5,0
2,0,14,0.714286,1,0,0.8,0.291667,0,0,13.625,1,0.75,0
2,0,590,0.96381,1,2,0.40678,0.160494,1,2,5.833333,2,1,0
1,0,1,2,0,0,0,0.666667,0,0,0,1,1,0
3,0,0,2,0,0,1,1,0,0,4,0,0,1
1,0,108,0.733333,1,1,0,0.1875,0,0,33.875,4,1.4375,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
3,0,1,2,0,0,0.972222,0.666667,1,1,4.5,1,0.5,0
3,0,21,2,0,0,0.894737,0.309524,0,0,8,2,0.7143,1
1,0,7,0.6,1,1,0,0.4,0,0,60.833333,14,4.5,0
1,0,30,0.625,1,0,0.5,0.416667,1,4,19.555556,9,1.7778,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,129,0.833333,1,3,0.55,0.223684,1,1,9.315789,3,1.3158,0
1,0,6,2,0,0,0,0.5,0,0,0,1,1,0
3,0,51,0.85,0.5,0,0.956522,0.484848,1,3,5.636364,1,0.7273,0
1,6,6,2,0,0,0,0.5625,0,0,8.25,2,1,0
1,0,9,0.6,0,0,0,0.375,0,0,3,1,0.8333,0
2,0,6,0.9,0.2,5,0.8,0.416667,1,1,13,1,0.6,0
1,0,3,1.041667,0.083333,0,0,0.666667,0,0,158.666667,4,2,0
6,0,3,2,0,0,0.989474,1,1,1,6.666667,1,0.6667,0
3,0,30,0.25,1,0,0.833333,0.555556,2,5,4.444444,1,0.7778,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,1,2,0,0,0,0.666667,0,0,4,1,0.5,0
1,0,0,0,1,1,0,0.625,0,0,4.25,1,0.75,0
4,0,106,0.866667,1,1,0.92268,0.241071,1,4,7.5625,5,1.25,0
2,0,217,0.636364,1,3,0.521739,0.241546,1,2,9.608696,2,1,0
1,0,3,2,0,0,0,0.833333,0,0,3.333333,1,0.6667,0
2,0,97,0.75,1,1,0.648649,0.192593,0,0,7.133333,2,0.9333,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,105,2,0,0,0,0.2,0,0,13.266667,4,2.4667,1
1,0,0,2,0,0,0,1,0,0,0,1,1,1
3,1,193,0.849206,1,1,0.716216,0.295455,1,3,13.181818,4,1.3636,0
1,0,3,2,0,0,0,0.833333,0,0,5,1,0.6667,0
3,0,4,0.5,1,1,0.84,0.533333,0,0,10.2,1,0.8,0
1,0,55,2,0,0,0,0.181818,0,0,6.818182,1,0.9091,1
3,0,19,2,0,0,0.814815,0.371429,0,0,14,4,1.4286,1
2,0,91,2,0,0,0.76,0.339286,1,3,4.071429,1,0.8571,0
5,0,1,0,1,0,0.95,0.666667,0,0,11.333333,1,0.3333,1
3,0,59,0.815385,1,1,0.5,0.338462,1,2,8,4,1,0
1,0,6,2,0,0,0,0.875,0,0,8,2,1,0
1,9,1,0.5,1,0,0,0.666667,0,0,3.333333,1,0.6667,0
3,0,19,0.5,1,0,0.875,0.464286,1,1,7.285714,2,0.8571,0
1,0,13,0.4,1,0,0,0.433333,0,0,7.833333,2,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,9,0,1,1,0,0.5,0,0,7.285714,1,0.8571,0
1,0,4,0.25,1,0,0.5,0.5,0,0,28.4,1,0.6,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,3,2,0,0,0,0.833333,0,0,0,1,1,0
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
0,0,48,0.840909,1,3,0,0.388889,0,0,9.166667,5,1.25,0
1,0,21,2,0,0,0,0.857143,0,0,5.285714,1,0.8571,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0.944444,0.75,0,0,8.5,1,0.5,0
3,0,27,0.633333,1,0,0.771429,0.283333,1,4,7.636364,3,1.0909,0
4,0,0,0.4,1,1,0.861111,0.4,1,2,12.833333,1,0.8333,1
3,0,7,0.666667,1,1,0.967033,0.44,0,0,13.5,1,0.5,0
0,0,3,2,0,0,0,0.777778,0,0,34.333333,9,3.6667,0
1,0,1,0.5,1,0,0,0.5,0,0,18.666667,3,1,0
4,0,3,2,0,0,0.98895,0.666667,1,2,3,1,0.6667,1
2,1,0,0.291667,1,0,0.5,0.384615,0,0,14.307692,1,0.6923,0
3,3,62,0.638889,1,1,0.93617,0.346154,1,3,6.076923,3,1.1538,0
1,0,0,0,1,0,0,1,0,0,6.666667,1,0.6667,0
1,0,595,2,0,0,0,0.147619,0,0,0,1,1,1
4,1,205,0.840909,1,3,0.58,0.152174,1,1,6.782609,3,1.087,0
3,0,296,0.914835,0.692308,6,0.413043,0.167582,1,1,23.137931,12,2.1379,1
5,1,0,0.75,1,1,0.944444,0.583333,0,0,9.333333,1,0.3333,1
0,1,0,0,1,0,0,0.5,0,0,13.4,1,0.8,0
1,0,9,0.333333,1,0,0,0.47619,0,0,5.428571,1,0.7143,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
5,0,0,0,1,0,0.944444,0.666667,0,0,13.333333,1,0.3333,1
5,0,0,0.5,1,0,0.904762,0.5,0,0,10.666667,1,0.6667,0
3,0,14,0.75,1,1,0.956522,0.333333,1,3,9.111111,4,1.3333,0
3,0,0,2,0,0,1,1,0,0,4,0,0,1
3,0,779,0.868902,1,5,0.818605,0.093915,1,3,8.97619,4,1.1429,0
1,0,131,0.882353,1,1,0,0.235294,0,0,6.666667,2,1.1111,0
3,0,19,0.5,1,0,0.9,0.342857,0,0,15.714286,4,1.5714,0
0,1,73,0.833333,1,2,0,0.232143,0,0,23.714286,5,1.2143,0
2,0,878,0.5,1,0,0.333333,0.261111,1,2,6.755556,1,0.9778,1
1,0,1,2,0,0,0,0.5,0,0,75,17,8.5,1
1,0,0,0.333333,1,0,0,0.555556,0,0,29,1,0.5,0
3,3,6,2,0,0,0.863636,0.5625,0,0,28,4,1.5,0
1,1,0,0,1,0,0,1,0,0,5.5,1,0.75,0
0,0,21,2,0,0,0,0.5,0,0,19.142857,10,2.4286,0
3,1,8,0.458333,1,1,0.931034,0.375,0,0,12.777778,2,0.6667,0
3,0,0,0.633333,0.8,1,0.807692,0.333333,1,1,30.714286,3,1,0
3,1,1929,0.788306,1,4,0.37234,0.084485,2,4,9.857143,5,1.0476,0
2,0,3,0.2,1,0,0.333333,0.5,0,0,8.5,2,0.8333,0
0,0,0,0.7,1,0,0,0.366667,0,0,15,4,1.1667,0
3,0,26,0.84375,0.75,0,0.853659,0.325,1,1,7.555556,2,0.7778,0
1,0,0,0,1,0,0,0.583333,0,0,9,1,0.6667,0
1,0,28,0.8125,1,1,0,0.232143,0,0,5.555556,1,0.7778,1
3,2,5,0.5,1,1,0.777778,0.357143,1,1,25.428571,10,2.1429,0
5,0,0,0,1,0,0.95,0.666667,0,0,9,1,0.5,0
2,19,17,0.777778,1,4,0.608696,0.28,1,1,8.5,2,1.2,1
2,0,39,0.740741,1,3,0.785714,0.3,1,20,4.9,1,0.9,0
3,0,3,0.2,1,1,0.897436,0.3,1,1,12.5,1,0.6667,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,34,0.875,1,1,0.833333,0.333333,1,2,9.333333,2,0.8889,0
1,0,35,0.7,1,3,0,0.327273,0,0,6.181818,3,1.0909,0
1,0,19,0.888889,1,0,0,0.253968,0,0,25,3,1.2857,1
3,0,49,0.461538,1,0,0.744681,0.321429,2,8,7.642857,2,1.1429,0
1,0,43,0.1,1,1,0,0.363636,0,0,10.181818,3,1.2727,0
2,0,9,0.2,1,0,0.5,0.416667,0,0,6.333333,2,0.8333,0
1,0,6,2,0,0,0,0.5,0,0,18.25,4,2.75,1
1,0,475,0.911765,1,0,0,0.271429,0,0,13.942857,14,1.8571,0
1,0,0,2,0,0,0,1,0,0,3,0,0,0
5,1,37,0.5,1,1,0.957447,0.363636,1,3,9.454545,3,1.0909,0
1,0,6,2,0,0,0,0.5,0,0,3.5,1,0.75,0
3,0,3,0.65,1,1,0.851852,0.333333,1,1,22.666667,2,0.8333,0
3,0,1,2,0,0,1,0.833333,0,0,4.5,0,0,0
5,0,1,2,0,0,0.97561,0.625,1,1,6.5,1,0.5,0
1,0,0,0.5,0,0,0,0.666667,0,0,8,1,0.6667,0
1,0,15,2,0,0,0,0.25,0,0,3.833333,1,0.8333,0
0,0,1,2,0,0,0,0.75,0,0,24,1,0.5,0
1,0,386,0.821429,1,1,0,0.100649,0,0,12.827586,3,1.1034,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0
4,0,160,0.8625,1,4,0.648148,0.166667,1,2,12.285714,5,1.6667,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
1,0,0,0,1,1,0,0.6,0,0,7.4,1,0.8,0
2,0,4,0.666667,1,0,0.888889,0.466667,0,0,11.75,1,0.25,0
1,13,561,2,0,0,0,0.196078,0,0,9.617647,5,1.1176,0
1,0,1,2,0,0,0,0.5,0,0,6,1,0.5,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,190,2,0,0,0,0.16,0,0,0,1,1,1
3,0,60,0.363636,1,0,0.633333,0.354167,1,1,7.333333,3,1.1667,0
2,0,36,2,0,0,0.555556,0.320988,1,1,47.888889,8,3.4444,0
6,0,0,0,1,0,0.944444,0.666667,0,0,11,1,0.5,0
0,0,10,2,0,0,0,0.45,0,0,18.4,2,1,0
1,0,815,0.833333,0.8,1,0,0.261905,0,0,17.186047,1,0.8372,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,149,0.558824,1,0,0,0.183333,0,0,5.222222,2,1.0556,0
3,0,40,0.909091,0.714286,0,0.677419,0.290909,1,1,25.916667,5,1.4167,0
1,0,0,0.46875,1,0,0,0.333333,0,0,15.111111,3,1,1
2,0,17,0.75,1,1,0.333333,0.428571,0,0,5.285714,1,0.8571,0
3,0,36,0.181818,1,0,0.777778,0.416667,2,6,7.083333,2,1.0833,0
1,6,15,2,0,0,0,0.541667,0,0,7.666667,2,1,0
4,0,146,0.810526,1,1,0.915423,0.221429,2,3,8.7,4,1.1,0
4,0,21,1,1,0,0.911111,0.4,0,0,5.571429,1,0.5714,0
2,13,181,0.714286,1,0,0.4,0.272727,1,2,8.272727,4,1.5,1
1,0,77,0.846154,1,2,0,0.32967,0,0,12.857143,3,1.1429,0
2,0,581,0.872973,1,2,0.121951,0.252252,0,0,9.421053,8,1.2895,1
1,0,2,0.583333,1,0,0.571429,0.5,1,1,29.2,1,0.6,0
3,0,3,0.4,1,0,0.90566,0.5,1,2,14.833333,3,1.5,0
2,0,9,0.583333,1,2,0.7,0.464286,1,1,13.142857,2,1,0
3,0,4,0.803571,1,1,0.766667,0.325,2,2,22.444444,1,0.7778,0
2,0,0,2,1,0,1,1,0,0,3,0,0,0
1,0,188,0.052632,1,2,0,0.172222,0,0,8.1,4,1.1,1
3,0,0,0,1,1,0.954545,0.666667,0,0,17,1,0.5,0
4,0,19,0.333333,1,0,0.972826,0.47619,1,2,5.428571,1,0.7143,0
4,0,62,0.722222,1,1,0.937173,0.192308,1,2,19.076923,11,1.8462,1
3,2,106,0.633333,1,2,0.682927,0.215278,1,1,6.25,2,0.875,0
1,0,1,2,0,0,0,0.666667,0,0,4,1,0.5,0
1,0,36,2,0,0,0,0.142857,0,0,4.444444,1,0.8889,0
2,0,4,0.916667,0.25,4,0.857143,0.444444,1,1,12,1,0.5,0
5,0,0,0.515152,1,1,0.861111,0.260417,3,6,64.416667,1,0.8333,0
2,0,6,2,0,0,0.926829,0.4375,1,1,5.75,1,0.75,0
1,0,66,2,0,0,0,0.166667,0,0,8.083333,3,1.25,0
2,0,0,0.333333,1,0,0.857143,0.625,1,1,10,1,0.75,0
4,0,0,0.583333,1,1,0.85,0.571429,0,0,14.142857,3,2,0
0,0,1,2,0,0,0,1,0,0,8,1,0.5,0
2,0,0,0,1,1,0.692308,0.45,1,1,11.4,1,0.8,0
3,0,1,0.6,1,0,0.84,0.466667,1,1,16.5,1,0.6667,0
1,0,231,2,0,0,0,0.333333,0,0,15.863636,5,1.5,1
1,0,2,0.666667,1,3,0,0.4,0,0,11.25,1,0.75,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,87,0.694118,1,0,0,0.317647,0,0,16.333333,5,1.2778,0
1,0,3,2,0,0,0,0.444444,0,0,6.333333,1,0.6667,1
1,0,0,0,1,1,0,0.555556,0,0,9,1,0.6667,0
5,0,0,1,1,0,0.944444,0.75,0,0,9.5,1,0.5,1
5,0,0,2,1,0,1,1,0,0,12,0,0,0
3,0,0,0.333333,1,1,0.913043,0.583333,0,0,30,4,1.25,0
1,0,2,0.555556,1,0,0,0.333333,0,0,54.75,6,1.75,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
6,0,0,0,1,0,0.947368,0.666667,0,0,12,1,0.5,1
2,0,27,0.809524,1,4,0.5,0.183333,1,1,8.266667,1,0.9333,1
2,0,4,0.5,1,0,0.888889,0.342857,0,0,9.2,1,0.6,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,43,0.111111,1,1,0,0.32,0,0,5.2,1,0.9,0
4,0,5,0.5,1,0,0.902439,0.6,2,2,15.666667,2,0.8333,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,1
1,5,0,0,1,0,0,0.4,0,0,8.4,2,1,1
3,2,3,2,0,0,0.945946,0.777778,1,1,8.333333,1,0.6667,0
1,0,1,2,0,0,0,0.5,0,0,10.5,3,1.5,0
2,2,453,0.772727,1,3,0.444444,0.121849,1,1,8.647059,3,1.0294,0
3,0,3,1,1,1,0.954545,0.666667,0,0,5.333333,1,0.3333,0
1,0,0,0,1,1,0,0.666667,0,0,20.5,1,0.5,1
1,0,0,0.333333,1,0,0,0.75,0,0,4,1,0.5,0
1,0,15,0.333333,1,0,0,0.4,0,0,31.285714,5,1.7143,0
4,0,34,0.25,1,0,0.973545,0.355556,2,3,7.222222,1,0.5556,0
1,21,354,0.851852,1,3,0,0.157143,1,1,8.857143,5,1.3214,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0.666667,0,0,11.5,1,0.5,0
2,0,66,0.541667,1,0,0.56,0.34375,1,1,16.615385,2,1.0769,1
2,1,684,0.905357,1,1,0.264151,0.122727,1,1,14.97561,4,1.1951,0
0,0,37,0.777778,1,0,0,0.433333,0,0,25.2,2,1.1,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,0,0.5,0,0,9,1,0.6667,0
3,0,1,0.5,1,0,0.818182,0.666667,0,0,3.666667,1,0.6667,1
